time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2024-04-20 17:00,19166.076,18953.508,0.000,0.000,135,232,23
2024-04-20 17:15,19166.149,18953.508,0.000,0.000,88,1102,22
2024-04-20 17:30,19166.309,18953.508,0.000,0.000,109,457,22
2024-04-20 17:45,19166.395,18953.508,0.000,0.000,118,185,22
2024-04-20 18:00,19166.460,18953.508,0.000,0.000,57,226,22
2024-04-20 18:15,19166.512,18953.508,0.000,0.000,112,168,32
2024-04-20 18:30,19166.581,18953.508,0.000,0.000,122,168,30
2024-04-20 18:45,19166.659,18953.508,0.000,0.000,1045,1365,23
2024-04-20 19:00,19166.922,18953.508,0.000,0.000,80,429,22
2024-04-20 19:15,19167.000,18953.508,0.000,0.000,571,152,23
2024-04-20 19:30,19167.130,18953.508,0.000,0.000,121,186,23
2024-04-20 19:45,19167.208,18953.508,0.000,0.000,108,2433,22
2024-04-20 20:00,19167.690,18953.508,0.000,0.000,130,1894,22
2024-04-20 20:15,19167.982,18953.508,0.000,0.000,112,238,22
2024-04-20 20:30,19168.069,18953.508,0.000,0.000,81,204,22
2024-04-20 20:45,19168.141,18953.508,0.000,0.000,183,2319,22
2024-04-20 21:00,19168.644,18953.508,0.000,0.000,173,1872,22
2024-04-20 21:15,19168.832,18953.508,0.000,0.000,143,214,22
2024-04-20 21:30,19168.922,18953.508,0.000,0.000,112,287,199
2024-04-20 21:45,19169.032,18953.508,0.000,0.000,154,516,37
2024-04-20 22:00,19169.183,18953.508,0.000,0.000,161,165,43
2024-04-20 22:15,19169.280,18953.508,0.000,0.000,237,244,30
2024-04-20 22:30,19169.380,18953.508,0.000,0.000,293,421,31
2024-04-20 22:45,19169.492,18953.508,0.000,0.000,103,192,30
2024-04-20 23:00,19169.558,18953.508,0.000,0.000,151,144,25
2024-04-20 23:15,19169.625,18953.508,0.000,0.000,155,151,23
2024-04-20 23:30,19169.689,18953.508,0.000,0.000,143,128,23
2024-04-20 23:45,19169.757,18953.508,0.000,0.000,100,93,23
2024-04-21 00:00,19169.811,18953.508,0.000,0.000,69,248,23
2024-04-21 00:15,19169.860,18953.508,0.000,0.000,132,116,23
2024-04-21 00:30,19169.923,18953.508,0.000,0.000,114,110,26
2024-04-21 00:45,19169.984,18953.508,0.000,0.000,121,147,23
2024-04-21 01:00,19170.049,18953.508,0.000,0.000,85,141,26
2024-04-21 01:15,19170.098,18953.508,0.000,0.000,93,313,23
2024-04-21 01:30,19170.153,18953.508,0.000,0.000,100,99,22
2024-04-21 01:45,19170.192,18953.508,0.000,0.000,106,366,22
2024-04-21 02:00,19170.251,18953.508,0.000,0.000,177,68,23
2024-04-21 02:15,19170.299,18953.508,0.000,0.000,253,201,23
2024-04-21 02:30,19170.398,18953.508,0.000,0.000,222,104,22
2024-04-21 02:45,19170.449,18953.508,0.000,0.000,156,98,22
2024-04-21 03:00,19170.512,18953.508,0.000,0.000,137,102,22
2024-04-21 03:15,19170.559,18953.508,0.000,0.000,130,79,23
2024-04-21 03:30,19170.619,18953.508,0.000,0.000,156,102,23
2024-04-21 03:45,19170.671,18953.508,0.000,0.000,108,145,22
2024-04-21 04:00,19170.728,18953.508,0.000,0.000,91,100,23
2024-04-21 04:15,19170.766,18953.508,0.000,0.000,101,121,22
2024-04-21 04:30,19170.810,18953.508,0.000,0.000,82,158,22
2024-04-21 04:45,19170.863,18953.508,0.000,0.000,94,112,23
2024-04-21 05:00,19170.909,18953.508,0.000,0.000,122,105,22
2024-04-21 05:15,19170.964,18953.508,0.000,0.000,81,79,22
2024-04-21 05:30,19171.001,18953.508,0.000,0.000,80,151,22
2024-04-21 05:45,19171.046,18953.508,0.000,0.000,132,195,22
2024-04-21 06:00,19171.102,18953.508,0.000,0.000,108,138,22
2024-04-21 06:15,19171.155,18953.508,0.000,0.000,50,63,22
2024-04-21 06:30,19171.188,18953.508,0.000,0.000,92,122,22
2024-04-21 06:45,19171.235,18953.508,0.000,0.000,112,141,22
2024-04-21 07:00,19171.279,18953.508,0.000,0.000,88,135,22
2024-04-21 07:15,19171.332,18953.508,0.000,0.000,102,136,23
2024-04-21 07:30,19171.380,18953.508,0.000,0.000,80,126,22
2024-04-21 07:45,19171.419,18953.508,0.000,0.000,100,123,23
2024-04-21 08:00,19171.471,18953.508,0.000,0.000,114,124,23
2024-04-21 08:15,19171.516,18953.508,0.000,0.000,101,102,22
2024-04-21 08:30,19171.566,18953.508,0.000,0.000,66,110,22
2024-04-21 08:45,19171.605,18953.508,0.000,0.000,102,119,22
2024-04-21 09:00,19171.681,18953.508,0.000,0.000,120,880,22
2024-04-21 09:15,19171.841,18953.508,0.000,0.000,102,753,23
2024-04-21 09:30,19171.975,18953.508,0.000,0.000,64,425,32
2024-04-21 09:45,19172.059,18953.508,0.000,0.000,90,509,30
2024-04-21 10:00,19172.152,18953.508,0.000,0.000,721,494,32
2024-04-21 10:15,19172.301,18953.508,0.000,0.000,85,193,30
2024-04-21 10:30,19172.378,18953.508,0.000,0.000,100,367,22
2024-04-21 10:45,19172.451,18953.508,0.000,0.000,115,170,23
2024-04-21 11:00,19172.507,18953.508,0.000,0.000,2187,123,24
2024-04-21 11:15,19172.809,18953.508,0.000,0.000,2256,198,24
2024-04-21 11:30,19173.395,18953.508,0.000,0.000,1728,148,24
2024-04-21 11:45,19173.605,18953.508,0.000,0.000,149,169,23
2024-04-21 12:00,19173.670,18953.508,0.000,0.000,211,123,23
2024-04-21 12:15,19173.750,18953.508,0.000,0.000,231,397,23
2024-04-21 12:30,19173.836,18953.508,0.000,0.000,536,139,24
2024-04-21 12:45,19173.952,18953.508,0.000,0.000,97,381,23
2024-04-21 13:00,19174.018,18953.508,0.000,0.000,92,377,24
2024-04-21 13:15,19174.078,18953.508,0.000,0.000,56,132,31
2024-04-21 13:30,19174.129,18953.508,0.000,0.000,424,90,31
2024-04-21 13:45,19174.206,18953.508,0.000,0.000,1524,413,24
2024-04-21 14:00,19174.446,18953.508,0.000,0.000,127,95,23
2024-04-21 14:15,19174.504,18953.508,0.000,0.000,53,387,42
2024-04-21 14:30,19174.552,18953.508,0.000,0.000,1291,158,33
2024-04-21 14:45,19174.720,18953.508,0.000,0.000,381,1319,26
2024-04-21 15:00,19174.924,18953.508,0.000,0.000,387,395,23
2024-04-21 15:15,19175.033,18953.508,0.000,0.000,837,831,23
2024-04-21 15:30,19175.308,18953.508,0.000,0.000,705,197,24
2024-04-21 15:45,19175.524,18953.508,0.000,0.000,646,173,23
2024-04-21 16:00,19175.683,18953.508,0.000,0.000,350,122,23
2024-04-21 16:15,19175.806,18953.508,0.000,0.000,427,435,23
2024-04-21 16:30,19175.944,18953.508,0.000,0.000,401,121,23
2024-04-21 16:45,19176.075,18953.508,0.000,0.000,325,469,200
2024-04-21 17:00,19176.188,18953.508,0.000,0.000,188,131,23
2024-04-21 17:15,19176.317,18953.508,0.000,0.000,171,429,23
2024-04-21 17:30,19176.421,18953.508,0.000,0.000,83,162,23
2024-04-21 17:45,19176.511,18953.508,0.000,0.000,144,417,23
2024-04-21 18:00,19176.589,18953.508,0.000,0.000,110,196,23
2024-04-21 18:15,19176.666,18953.508,0.000,0.000,93,137,23
2024-04-21 18:30,19176.732,18953.508,0.000,0.000,89,171,42
2024-04-21 18:45,19176.798,18953.508,0.000,0.000,1125,129,41
2024-04-21 19:00,19177.036,18953.508,0.000,0.000,1104,436,31
2024-04-21 19:15,19177.253,18953.508,0.000,0.000,1312,414,24
2024-04-21 19:30,19177.534,18953.508,0.000,0.000,1109,133,24
2024-04-21 19:45,19177.796,18953.508,0.000,0.000,1292,496,23
2024-04-21 20:00,19178.144,18953.508,0.000,0.000,2168,175,175
2024-04-21 20:15,19178.737,18953.508,0.000,0.000,1999,199,24
2024-04-21 20:30,19179.114,18953.508,0.000,0.000,151,419,23
2024-04-21 20:45,19179.194,18953.508,0.000,0.000,95,166,35
2024-04-21 21:00,19179.269,18953.508,0.000,0.000,179,1638,30
2024-04-21 21:15,19179.524,18953.508,0.000,0.000,211,1677,23
2024-04-21 21:30,19179.785,18953.508,0.000,0.000,141,223,32
2024-04-21 21:45,19179.895,18953.508,0.000,0.000,122,379,30
2024-04-21 22:00,19179.994,18953.508,0.000,0.000,136,502,23
2024-04-21 22:15,19180.100,18953.508,0.000,0.000,107,1132,36
2024-04-21 22:30,19180.288,18953.508,0.000,0.000,131,2326,22
2024-04-21 22:45,19180.659,18953.508,0.000,0.000,239,1753,22
2024-04-21 23:00,19180.872,18953.508,0.000,0.000,244,425,34
2024-04-21 23:15,19180.973,18953.508,0.000,0.000,80,2162,27
2024-04-21 23:30,19181.291,18953.508,0.000,0.000,149,2137,29
2024-04-21 23:45,19181.614,18953.508,0.000,0.000,156,49,22
2024-04-22 00:00,19181.668,18953.508,0.000,0.000,104,103,23
2024-04-22 00:15,19181.719,18953.508,0.000,0.000,94,97,23
2024-04-22 00:30,19181.762,18953.508,0.000,0.000,135,122,22
2024-04-22 00:45,19181.818,18953.508,0.000,0.000,104,96,22
2024-04-22 01:00,19181.863,18953.508,0.000,0.000,116,115,22
2024-04-22 01:15,19181.916,18953.508,0.000,0.000,111,48,23
2024-04-22 01:30,19181.958,18953.508,0.000,0.000,98,170,22
2024-04-22 01:45,19182.010,18953.508,0.000,0.000,148,83,23
2024-04-22 02:00,19182.060,18953.508,0.000,0.000,124,129,22
2024-04-22 02:15,19182.115,18953.508,0.000,0.000,93,338,22
2024-04-22 02:30,19182.159,18953.508,0.000,0.000,74,90,22
2024-04-22 02:45,19182.202,18953.508,0.000,0.000,113,344,23
2024-04-22 03:00,19182.252,18953.508,0.000,0.000,113,84,23
2024-04-22 03:15,19182.297,18953.508,0.000,0.000,82,77,23
2024-04-22 03:30,19182.340,18953.508,0.000,0.000,113,101,22
2024-04-22 03:45,19182.390,18953.508,0.000,0.000,93,108,22
2024-04-22 04:00,19182.443,18953.508,0.000,0.000,114,92,22
2024-04-22 04:15,19182.494,18953.508,0.000,0.000,131,69,22
2024-04-22 04:30,19182.548,18953.508,0.000,0.000,84,107,22
2024-04-22 04:45,19182.592,18953.508,0.000,0.000,78,52,22
2024-04-22 05:00,19182.630,18953.508,0.000,0.000,117,114,22
2024-04-22 05:15,19182.684,18953.508,0.000,0.000,136,142,22
2024-04-22 05:30,19182.737,18953.508,0.000,0.000,112,96,22
2024-04-22 05:45,19182.795,18953.508,0.000,0.000,326,108,22
2024-04-22 06:00,19182.885,18953.508,0.000,0.000,296,102,22
2024-04-22 06:15,19182.957,18953.508,0.000,0.000,116,98,22
2024-04-22 06:30,19182.998,18953.508,0.000,0.000,146,73,23
2024-04-22 06:45,19183.059,18953.508,0.000,0.000,157,82,22
2024-04-22 07:00,19183.114,18953.512,0.000,0.000,140,380,22
2024-04-22 07:15,19183.114,18953.579,0.000,0.000,97,101,22
2024-04-22 07:30,19183.114,18953.630,0.000,0.000,91,109,22
2024-04-22 07:45,19183.114,18953.681,0.000,0.000,92,133,22
2024-04-22 08:00,19183.114,18953.729,0.000,0.000,88,197,22
2024-04-22 08:15,19183.114,18953.793,0.000,0.000,141,713,22
2024-04-22 08:30,19183.114,18953.897,0.000,0.000,133,279,24
2024-04-22 08:45,19183.114,18953.998,0.000,0.000,77,189,30
2024-04-22 09:00,19183.114,18954.071,0.000,0.000,149,125,30
2024-04-22 09:15,19183.114,18954.153,0.000,0.000,538,157,23
2024-04-22 09:30,19183.114,18954.307,0.000,0.000,104,577,23
2024-04-22 09:45,19183.114,18954.406,0.000,0.000,86,506,23
2024-04-22 10:00,19183.114,18954.494,0.000,0.000,86,477,23
2024-04-22 10:15,19183.114,18954.572,0.000,0.000,103,248,23
2024-04-22 10:30,19183.114,18954.661,0.000,0.000,130,242,23
2024-04-22 10:45,19183.114,18954.752,0.000,0.000,126,349,23
2024-04-22 11:00,19183.114,18954.857,0.000,0.000,668,247,23
2024-04-22 11:15,19183.114,18955.016,0.000,0.000,2256,320,23
2024-04-22 11:30,19183.114,18955.499,0.000,0.000,1371,417,23
2024-04-22 11:45,19183.114,18955.737,0.000,0.000,188,490,22
2024-04-22 12:00,19183.114,18955.846,0.000,0.000,190,505,22
2024-04-22 12:15,19183.114,18955.949,0.000,0.000,389,409,23
2024-04-22 12:30,19183.114,18956.071,0.000,0.000,94,224,23
2024-04-22 12:45,19183.114,18956.149,0.000,0.000,106,221,23
2024-04-22 13:00,19183.114,18956.234,0.000,0.000,104,270,22
2024-04-22 13:15,19183.114,18956.318,0.000,0.000,92,208,23
2024-04-22 13:30,19183.114,18956.395,0.000,0.000,103,233,23
2024-04-22 13:45,19183.114,18956.474,0.000,0.000,114,243,23
2024-04-22 14:00,19183.114,18956.562,0.000,0.000,799,177,23
2024-04-22 14:15,19183.114,18956.748,0.000,0.000,99,189,23
2024-04-22 14:30,19183.114,18956.830,0.000,0.000,131,470,22
2024-04-22 14:45,19183.114,18956.928,0.000,0.000,155,494,22
2024-04-22 15:00,19183.114,18957.033,0.000,0.000,112,261,23
2024-04-22 15:15,19183.114,18957.128,0.000,0.000,78,522,23
2024-04-22 15:30,19183.114,18957.213,0.000,0.000,116,235,32
2024-04-22 15:45,19183.114,18957.301,0.000,0.000,108,449,30
2024-04-22 16:00,19183.114,18957.391,0.000,0.000,95,422,22
2024-04-22 16:15,19183.114,18957.470,0.000,0.000,80,509,23
2024-04-22 16:30,19183.114,18957.555,0.000,0.000,80,264,23
2024-04-22 16:45,19183.114,18957.642,0.000,0.000,73,222,23
2024-04-22 17:00,19183.114,18957.729,0.000,0.000,138,497,22
2024-04-22 17:15,19183.114,18957.823,0.000,0.000,126,567,23
2024-04-22 17:30,19183.114,18957.916,0.000,0.000,52,758,23
2024-04-22 17:45,19183.114,18958.039,0.000,0.000,94,500,23
2024-04-22 18:00,19183.114,18958.187,0.000,0.000,131,520,23
2024-04-22 18:15,19183.114,18958.335,0.000,0.000,77,448,23
2024-04-22 18:30,19183.114,18958.472,0.000,0.000,103,361,23
2024-04-22 18:45,19183.114,18958.569,0.000,0.000,100,166,23
2024-04-22 19:00,19183.114,18958.655,0.000,0.000,90,416,23
2024-04-22 19:15,19183.114,18958.737,0.000,0.000,1371,178,23
2024-04-22 19:30,19183.114,18958.934,0.000,0.000,1879,646,23
2024-04-22 19:45,19183.114,18959.502,0.000,0.000,3783,1692,32
2024-04-22 20:00,19183.114,18960.354,0.000,0.000,1840,518,30
2024-04-22 20:15,19183.114,18960.734,0.000,0.000,169,163,22
2024-04-22 20:30,19183.114,18960.821,0.000,0.000,180,1241,22
2024-04-22 20:45,19183.114,18961.030,0.000,0.000,171,3058,22
2024-04-22 21:00,19183.114,18961.689,0.000,0.000,935,2050,22
2024-04-22 21:15,19183.114,18961.996,0.000,0.000,190,210,40
2024-04-22 21:30,19183.114,18962.111,0.000,0.000,70,1242,30
2024-04-22 21:45,19183.114,18962.261,0.000,0.000,87,2201,22
2024-04-22 22:00,19183.114,18962.773,0.000,0.000,123,97,23
2024-04-22 22:15,19183.114,18962.853,0.000,0.000,103,179,23
2024-04-22 22:30,19183.114,18962.929,0.000,0.000,72,142,29
2024-04-22 22:45,19183.114,18962.994,0.000,0.000,94,138,23
2024-04-22 23:00,19183.118,18963.042,0.000,0.000,93,140,23
2024-04-22 23:15,19183.183,18963.042,0.000,0.000,152,410,30
2024-04-22 23:30,19183.258,18963.042,0.000,0.000,124,130,30
2024-04-22 23:45,19183.324,18963.042,0.000,0.000,116,75,23
2024-04-23 00:00,19183.360,18963.042,0.000,0.000,88,301,23
2024-04-23 00:15,19183.404,18963.042,0.000,0.000,118,106,23
2024-04-23 00:30,19183.451,18963.042,0.000,0.000,117,75,23
2024-04-23 00:45,19183.503,18963.042,0.000,0.000,80,52,22
2024-04-23 01:00,19183.534,18963.042,0.000,0.000,86,89,23
2024-04-23 01:15,19183.580,18963.042,0.000,0.000,136,135,23
2024-04-23 01:30,19183.633,18963.042,0.000,0.000,107,306,22
2024-04-23 01:45,19183.681,18963.042,0.000,0.000,75,78,22
2024-04-23 02:00,19183.718,18963.042,0.000,0.000,97,127,23
2024-04-23 02:15,19183.765,18963.042,0.000,0.000,99,73,22
2024-04-23 02:30,19183.810,18963.042,0.000,0.000,98,82,22
2024-04-23 02:45,19183.857,18963.042,0.000,0.000,113,72,23
2024-04-23 03:00,19183.910,18963.042,0.000,0.000,89,105,23
2024-04-23 03:15,19183.952,18963.042,0.000,0.000,83,73,22
2024-04-23 03:30,19183.993,18963.042,0.000,0.000,115,70,23
2024-04-23 03:45,19184.039,18963.042,0.000,0.000,115,120,23
2024-04-23 04:00,19184.092,18963.042,0.000,0.000,59,101,23
2024-04-23 04:15,19184.129,18963.042,0.000,0.000,113,121,22
2024-04-23 04:30,19184.180,18963.042,0.000,0.000,132,61,22
2024-04-23 04:45,19184.233,18963.042,0.000,0.000,101,118,22
2024-04-23 05:00,19184.288,18963.042,0.000,0.000,87,78,23
2024-04-23 05:15,19184.324,18963.042,0.000,0.000,95,67,23
2024-04-23 05:30,19184.373,18963.042,0.000,0.000,140,108,23
2024-04-23 05:45,19184.429,18963.042,0.000,0.000,274,119,22
2024-04-23 06:00,19184.501,18963.042,0.000,0.000,260,78,22
2024-04-23 06:15,19184.566,18963.042,0.000,0.000,102,63,22
2024-04-23 06:30,19184.603,18963.042,0.000,0.000,122,102,22
2024-04-23 06:45,19184.662,18963.042,0.000,0.000,156,140,23
2024-04-23 07:00,19184.718,18963.045,0.000,0.000,135,347,22
2024-04-23 07:15,19184.718,18963.107,0.000,0.000,87,188,28
2024-04-23 07:30,19184.718,18963.172,0.000,0.000,88,858,30
2024-04-23 07:45,19184.718,18963.273,0.000,0.000,150,93,23
2024-04-23 08:00,19184.718,18963.353,0.000,0.000,145,124,22
2024-04-23 08:15,19184.718,18963.459,0.000,0.000,99,106,22
2024-04-23 08:30,19184.718,18963.521,0.000,0.000,100,184,22
2024-04-23 08:45,19184.718,18963.609,0.000,0.000,124,373,22
2024-04-23 09:00,19184.718,18963.673,0.000,0.000,105,141,23
2024-04-23 09:15,19184.718,18963.744,0.000,0.000,113,90,22
2024-04-23 09:30,19184.718,18963.800,0.000,0.000,718,152,31
2024-04-23 09:45,19184.718,18963.942,0.000,0.000,69,199,30
2024-04-23 10:00,19184.718,18964.010,0.000,0.000,97,212,22
2024-04-23 10:15,19184.718,18964.093,0.000,0.000,132,168,22
2024-04-23 10:30,19184.718,18964.164,0.000,0.000,284,210,22
2024-04-23 10:45,19184.718,18964.263,0.000,0.000,260,173,22
2024-04-23 11:00,19184.718,18964.371,0.000,0.000,542,168,23
2024-04-23 11:15,19184.718,18964.513,0.000,0.000,122,155,22
2024-04-23 11:30,19184.718,18964.577,0.000,0.000,101,160,22
2024-04-23 11:45,19184.718,18964.651,0.000,0.000,139,169,22
2024-04-23 12:00,19184.718,18964.726,0.000,0.000,138,173,22
2024-04-23 12:15,19184.718,18964.811,0.000,0.000,99,181,41
2024-04-23 12:30,19184.718,18964.879,0.000,0.000,80,158,41
2024-04-23 12:45,19184.718,18964.951,0.000,0.000,127,172,30
2024-04-23 13:00,19184.718,18965.023,0.000,0.000,1216,198,23
2024-04-23 13:15,19184.718,18965.254,0.000,0.000,128,173,23
2024-04-23 13:30,19184.718,18965.332,0.000,0.000,96,487,22
2024-04-23 13:45,19184.718,18965.418,0.000,0.000,78,242,23
2024-04-23 14:00,19184.718,18965.492,0.000,0.000,116,224,22
2024-04-23 14:15,19184.718,18965.578,0.000,0.000,131,202,23
2024-04-23 14:30,19184.718,18965.660,0.000,0.000,78,503,23
2024-04-23 14:45,19184.718,18965.727,0.000,0.000,64,458,23
2024-04-23 15:00,19184.718,18965.794,0.000,0.000,146,195,23
2024-04-23 15:15,19184.718,18965.869,0.000,0.000,112,325,23
2024-04-23 15:30,19184.718,18965.961,0.000,0.000,86,449,23
2024-04-23 15:45,19184.718,18966.056,0.000,0.000,94,407,23
2024-04-23 16:00,19184.718,18966.151,0.000,0.000,98,425,23
2024-04-23 16:15,19184.718,18966.286,0.000,0.000,105,399,23
2024-04-23 16:30,19184.718,18966.411,0.000,0.000,128,470,23
2024-04-23 16:45,19184.718,18966.559,0.000,0.000,108,426,28
2024-04-23 17:00,19184.718,18966.684,0.000,0.000,63,431,41
2024-04-23 17:15,19184.718,18966.821,0.000,0.000,130,442,30
2024-04-23 17:30,19184.718,18966.952,0.000,0.000,113,620,23
2024-04-23 17:45,19184.718,18967.096,0.000,0.000,102,471,23
2024-04-23 18:00,19184.718,18967.189,0.000,0.000,659,227,23
2024-04-23 18:15,19184.718,18967.399,0.000,0.000,1432,533,23
2024-04-23 18:30,19184.718,18967.760,0.000,0.000,753,2036,23
2024-04-23 18:45,19184.718,18968.222,0.000,0.000,129,420,23
2024-04-23 19:00,19184.718,18968.325,0.000,0.000,98,457,22
2024-04-23 19:15,19184.718,18968.411,0.000,0.000,828,676,22
2024-04-23 19:30,19184.718,18968.611,0.000,0.000,895,155,22
2024-04-23 19:45,19184.718,18968.755,0.000,0.000,124,477,41
2024-04-23 20:00,19184.718,18968.854,0.000,0.000,102,2574,29
2024-04-23 20:15,19184.718,18969.261,0.000,0.000,80,154,22
2024-04-23 20:30,19184.718,18969.332,0.000,0.000,122,436,135
2024-04-23 20:45,19184.718,18969.440,0.000,0.000,133,2199,22
2024-04-23 21:00,19184.718,18969.965,0.000,0.000,127,1439,31
2024-04-23 21:15,19184.718,18970.202,0.000,0.000,135,731,29
2024-04-23 21:30,19184.718,18970.361,0.000,0.000,120,459,22
2024-04-23 21:45,19184.718,18970.440,0.000,0.000,95,431,23
2024-04-23 22:00,19184.718,18970.517,0.000,0.000,131,166,23
2024-04-23 22:15,19184.718,18970.592,0.000,0.000,147,139,22
2024-04-23 22:30,19184.718,18970.665,0.000,0.000,93,163,22
2024-04-23 22:45,19184.718,18970.731,0.000,0.000,230,145,23
2024-04-23 23:00,19184.722,18970.823,0.000,0.000,128,177,23
2024-04-23 23:15,19184.794,18970.823,0.000,0.000,138,127,23
2024-04-23 23:30,19184.847,18970.823,0.000,0.000,136,114,23
2024-04-23 23:45,19184.908,18970.823,0.000,0.000,324,369,28
2024-04-24 00:00,19185.022,18970.823,0.000,0.000,273,137,23
2024-04-24 00:15,19185.083,18970.823,0.000,0.000,92,168,22
2024-04-24 00:30,19185.126,18970.823,0.000,0.000,124,110,22
2024-04-24 00:45,19185.183,18970.823,0.000,0.000,148,63,22
2024-04-24 01:00,19185.241,18970.823,0.000,0.000,99,108,22
2024-04-24 01:15,19185.284,18970.823,0.000,0.000,117,110,22
2024-04-24 01:30,19185.338,18970.823,0.000,0.000,106,186,22
2024-04-24 01:45,19185.382,18970.823,0.000,0.000,59,348,23
2024-04-24 02:00,19185.424,18970.823,0.000,0.000,109,125,22
2024-04-24 02:15,19185.472,18970.823,0.000,0.000,137,108,23
2024-04-24 02:30,19185.523,18970.823,0.000,0.000,115,138,23
2024-04-24 02:45,19185.584,18970.823,0.000,0.000,85,181,22
2024-04-24 03:00,19185.628,18970.823,0.000,0.000,97,167,23
2024-04-24 03:15,19185.676,18970.823,0.000,0.000,114,87,23
2024-04-24 03:30,19185.720,18970.823,0.000,0.000,105,383,23
2024-04-24 03:45,19185.778,18970.823,0.000,0.000,134,114,22
2024-04-24 04:00,19185.825,18970.823,0.000,0.000,103,142,22
2024-04-24 04:15,19185.882,18970.823,0.000,0.000,79,88,22
2024-04-24 04:30,19185.919,18970.823,0.000,0.000,93,96,23
2024-04-24 04:45,19185.970,18970.823,0.000,0.000,119,77,23
2024-04-24 05:00,19186.022,18970.823,0.000,0.000,113,85,23
2024-04-24 05:15,19186.070,18970.823,0.000,0.000,80,101,23
2024-04-24 05:30,19186.111,18970.823,0.000,0.000,136,414,22
2024-04-24 05:45,19186.177,18970.823,0.000,0.000,112,128,22
2024-04-24 06:00,19186.230,18970.823,0.000,0.000,102,83,22
2024-04-24 06:15,19186.277,18970.823,0.000,0.000,85,139,30
2024-04-24 06:30,19186.333,18970.823,0.000,0.000,109,341,30
2024-04-24 06:45,19186.398,18970.823,0.000,0.000,98,474,22
2024-04-24 07:00,19186.486,18970.827,0.000,0.000,118,451,27
2024-04-24 07:15,19186.486,18970.906,0.000,0.000,105,468,30
2024-04-24 07:30,19186.486,18970.977,0.000,0.000,67,155,23
2024-04-24 07:45,19186.486,18971.033,0.000,0.000,102,103,23
2024-04-24 08:00,19186.486,18971.114,0.000,0.000,136,227,22
2024-04-24 08:15,19186.486,18971.195,0.000,0.000,121,108,22
2024-04-24 08:30,19186.486,18971.255,0.000,0.000,93,407,22
2024-04-24 08:45,19186.486,18971.316,0.000,0.000,110,419,23
2024-04-24 09:00,19186.486,18971.381,0.000,0.000,134,359,22
2024-04-24 09:15,19186.486,18971.452,0.000,0.000,805,197,23
2024-04-24 09:30,19186.486,18971.591,0.000,0.000,109,562,23
2024-04-24 09:45,19186.486,18971.689,0.000,0.000,107,321,22
2024-04-24 10:00,19186.486,18971.781,0.000,0.000,87,466,23
2024-04-24 10:15,19186.486,18971.890,0.000,0.000,133,477,23
2024-04-24 10:30,19186.486,18972.035,0.000,0.000,125,237,22
2024-04-24 10:45,19186.486,18972.126,0.000,0.000,92,268,22
2024-04-24 11:00,19186.486,18972.219,0.000,0.000,62,219,32
2024-04-24 11:15,19186.486,18972.292,0.000,0.000,139,270,30
2024-04-24 11:30,19186.486,18972.392,0.000,0.000,131,341,23
2024-04-24 11:45,19186.486,18972.479,0.000,0.000,108,276,23
2024-04-24 12:00,19186.486,18972.578,0.000,0.000,318,319,23
2024-04-24 12:15,19186.486,18972.711,0.000,0.000,299,488,22
2024-04-24 12:30,19186.486,18972.848,0.000,0.000,75,257,22
2024-04-24 12:45,19186.486,18972.941,0.000,0.000,166,302,23
2024-04-24 13:00,19186.486,18973.057,0.000,0.000,141,562,22
2024-04-24 13:15,19186.486,18973.169,0.000,0.000,281,232,22
2024-04-24 13:30,19186.486,18973.300,0.000,0.000,800,275,23
2024-04-24 13:45,19186.486,18973.429,0.000,0.000,145,593,23
2024-04-24 14:00,19186.486,18973.538,0.000,0.000,72,457,23
2024-04-24 14:15,19186.486,18973.609,0.000,0.000,74,281,23
2024-04-24 14:30,19186.486,18973.696,0.000,0.000,133,316,30
2024-04-24 14:45,19186.486,18973.781,0.000,0.000,100,226,28
2024-04-24 15:00,19186.486,18973.862,0.000,0.000,73,214,23
2024-04-24 15:15,19186.486,18973.926,0.000,0.000,97,196,22
2024-04-24 15:30,19186.486,18974.002,0.000,0.000,117,370,23
2024-04-24 15:45,19186.486,18974.120,0.000,0.000,118,279,23
2024-04-24 16:00,19186.486,18974.229,0.000,0.000,134,412,23
2024-04-24 16:15,19186.486,18974.377,0.000,0.000,112,531,23
2024-04-24 16:30,19186.486,18974.547,0.000,0.000,88,747,23
2024-04-24 16:45,19186.486,18974.717,0.000,0.000,114,710,23
2024-04-24 17:00,19186.486,18974.883,0.000,0.000,153,498,23
2024-04-24 17:15,19186.486,18975.045,0.000,0.000,105,497,23
2024-04-24 17:30,19186.486,18975.203,0.000,0.000,260,474,23
2024-04-24 17:45,19186.486,18975.373,0.000,0.000,217,461,23
2024-04-24 18:00,19186.486,18975.477,0.000,0.000,899,317,22
2024-04-24 18:15,19186.486,18975.660,0.000,0.000,849,252,23
2024-04-24 18:30,19186.486,18975.883,0.000,0.000,1900,207,42
2024-04-24 18:45,19186.486,18976.334,0.000,0.000,1437,253,30
2024-04-24 19:00,19186.486,18976.670,0.000,0.000,365,1262,23
2024-04-24 19:15,19186.486,18976.893,0.000,0.000,103,686,22
2024-04-24 19:30,19186.486,18977.041,0.000,0.000,111,285,22
2024-04-24 19:45,19186.486,18977.133,0.000,0.000,108,235,22
2024-04-24 20:00,19186.486,18977.222,0.000,0.000,88,520,23
